EventId,EventTemplate,Occurrences
bc66115c,ciod : Error reading message prefix on CioStream socket to 172.16.96.116 : <*> Connection timed out,2
9f7cd7e7,force load/store alignment...............0,2
4f1ef491,Lustre mount FAILED : <*> : block_id : location,2
bbb20c30,<*> torus sender z- retransmission error(s) (dcr 0x02f9) detected and corrected over <*> seconds,2
fe410cc8,debug wait enable.................0,2
511c1d0d,machine check enable..............0,2
3971a417,byte ordering exception.....................0,2
db761e8e,critical input interrupt (unit = 0x0b bit = <*> : warning for torus <*> wire,2
ea3efa0b,suppressing further interrupts of same type,2
220716fc,rts panic! - stopping execution,2
291b1020,critical input interrupt (unit = 0x0b bit = <*> : warning for <*> <*> wire suppressing further interrupts of same type,3
d5098f2f,New ido chip inserted into the database : FF : F2 : 9F : <*> : <*> : <*> : 00 : 0D : 60 : <*> : <*> : <*> ip = <*> v = <*> t = <*>,3
afd081b3,<*> tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected,3
31fcc509,problem state (0 = sup 1 = usr).......0,3
55addd29,guaranteed <*> cache block <*>,3
3777cdd1,icache prefetch <*>,3
9e3aef92,ciod : pollControlDescriptors : Detected the debugger died.,3
0d02c0e2,program interrupt,3
6d3eefb5,ciod : Error creating node map from file <*> : <*> <*> <*>,3
9f924564,ciod : failed to read message prefix on control stream (CioStream socket to 172.16.96.116 : <*>,3
228fcad4,disable store gathering..................0,3
d6e5f01c,<*> torus receiver <*> input pipe error(s) (dcr <*> detected and corrected,4
49b4926d,program interrupt : fp cr field .............0,4
4a855bbd,floating point instr. enabled.....1,4
8df7ac9e,total of <*> ddr error(s) detected and corrected over <*> seconds,4
0b2f9a04,machine state register : (ADDR),4
7a8ca764,Ido chip status changed : FF : F2 : 9F : <*> : <*> : <*> : 00 : 0D : 60 : <*> : <*> : <*> ip = <*> v = <*> t = <*> status = M <*> <*> <*> <*> : <*> : <*> PDT 2005,5
23b2adc8,floating pt ex mode <*> enable......0,5
956e9fd6,machine check : i-fetch......................0,5
ae9a7a4f,data address space................0,5
f28dcd0f,auxiliary processor.........................0,5
b18be6d2,Node card status : no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,5
f3eed4bf,data cache search parity error detected. attempting to correct,6
7f1c33f5,<*> <*> <*> <*> <*> <*> expecting type 57 instead of type 3 (softheader = <*> <*> 00000002 00000000) PSR0 = <*> PSR1 = 00000000 PRXF = 00000002 PIXF = 00000007,6
dd6e0d48,rts : kernel terminated for reason <*>,6
d544829f,exception syndrome register : (ADDR),6
9d5d6232,Can not get assembly information for node card,6
a2335b6b,Node card is not fully functional,6
42253490,core configuration register : (ADDR),7
64df9662,<*> ddr error(s) detected and corrected on rank 0 symbol <*> over <*> seconds,7
e7496aff,MACHINE CHECK DCR read timeout (mc = e08x iar (ADDR) lr (ADDR)),7
9cc22af2,ciod : Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116 : <*> : Link has been severed,9
7d441f85,Kernel detected <*> integer alignment exceptions <*> iar (ADDR) dear (ADDR) <*> iar (ADDR) dear (ADDR) <*> iar (ADDR) dear (ADDR) <*> iar (ADDR) dear (ADDR) <*> iar (ADDR) dear (ADDR) <*> iar (ADDR) dear (ADDR) <*> iar (ADDR) dear (ADDR) <*> iar (ADDR) dear (ADDR),9
f80a5ed5,Lustre mount FAILED : <*> : point /p/gb1,9
07963e50,Node card VPD check : <*> node in processor card slot <*> do not match. VPD ecid <*> found <*>,9
9851467f,data store interrupt caused by <*>,10
616a5fdd,ciod : Error reading message prefix on CioStream socket to 172.16.96.116 : <*> <*> <*> <*> <*>,12
147cfcff,total of <*> ddr error(s) detected and corrected,13
7c16d701,ciod : Received signal 15 code = 0 errno = 0 address = (ADDR),16
40fee0a5,ciod : Error loading <*> : invalid or missing program image Exec format error,17
18625b4f,<*> ddr errors(s) detected and corrected on rank 0 symbol <*> bit <*>,18
0e8cf8de,ciod : LOGIN <*> failed : No such file or directory,18
944af2bd,ciod : Error loading <*> : invalid or missing program image Permission denied,19
8c4e4963,program interrupt : <*> <*>,21
454ec5c5,ciod : Error loading <*> : invalid or missing program image No such file or directory,21
311a229f,<*> address : (ADDR),29
671779ae,ciod : generated <*> core files for program <*>,30
d2c9db9b,data storage interrupt,30
e9fba468,idoproxydb hit ASSERT condition : ASSERT expression = 0 Source file = idotransportmgr.cpp Source line = 1043 Function = int IdoTransportMgr : : SendPacket(IdoUdpMgr* BglCtlPavTrace*),35
3aa50e45,instruction cache parity error corrected,42
92420707,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,51
38a7307d,data TLB error interrupt,60
275204bd,<*> total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts 0 microseconds max time in a critical input interrupt.,71
aa0d9fa4,CE sym <*> at (ADDR) mask <*>,92
6265c739,<*> double-hummer alignment exceptions,109
1ae4a1e2,<*> floating point alignment exceptions,121
1b700d02,iar <*> dear <*>,208
4108eab9,generating (CORE),721
