EventId,EventTemplate,Occurrences
ec31454d,BLOCK* NameSystem.allocateBlock : /user/root/rand4/_temporary/_task_200811101024_0009_m_001574_0/part-01574. (BLK),1
46ee11b5,BLOCK* NameSystem.allocateBlock : /user/root/rand4/_temporary/_task_200811101024_0009_m_001611_0/part-01611. (BLK),1
54cd4723,BLOCK* NameSystem.allocateBlock : /user/root/rand4/_temporary/_task_200811101024_0009_m_001398_0/part-01398. (BLK),1
4655d97b,Receiving block (BLK) src : /<*> : 37701 dest : /<*> : 50010,1
f708f087,Receiving block (BLK) src : /<*> : 60870 dest : /<*> : 50010,1
f42ab2b3,Receiving block (BLK) src : /<*> : 48457 dest : /<*> : 50010,1
98a9512b,BLOCK* NameSystem.allocateBlock : /user/root/randtxt4/_temporary/_task_200811101024_0010_m_001716_0/part-01716. (BLK),1
82c48082,Receiving block (BLK) src : /<*> : 48114 dest : /<*> : 50010,1
0bf9aa88,BLOCK* NameSystem.allocateBlock : /user/root/rand5/_temporary/_task_200811101024_0011_m_001730_0/part-01730. (BLK),1
3dc27f8a,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 3534443,1
7cfa800c,Receiving block (BLK) src : /<*> : 41058 dest : /<*> : 50010,1
729e74ac,Receiving block (BLK) src : /<*> : 36091 dest : /<*> : 50010,1
be9b14e2,BLOCK* NameSystem.allocateBlock : /user/root/rand5/_temporary/_task_200811101024_0011_m_001408_0/part-01408. (BLK),1
d94f2337,Receiving block (BLK) src : /<*> : 50389 dest : /<*> : 50010,1
aee92e74,Receiving block (BLK) src : /<*> : 41233 dest : /<*> : 50010,1
24bcfb2b,Receiving block (BLK) src : /<*> : 42756 dest : /<*> : 50010,1
30411f95,Receiving block (BLK) src : /<*> : 60409 dest : /<*> : 50010,1
3d2ed7bf,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 3546628,1
e435988c,Receiving block (BLK) src : /<*> : 58610 dest : /<*> : 50010,1
0db88146,Receiving block (BLK) src : /<*> : 33914 dest : /<*> : 50010,1
a28f4c3d,Receiving block (BLK) src : /<*> : 41751 dest : /<*> : 50010,1
bce47d69,Receiving block (BLK) src : /<*> : 43274 dest : /<*> : 50010,1
89426f91,Receiving block (BLK) src : /<*> : 32889 dest : /<*> : 50010,1
85b0284d,Receiving block (BLK) src : /<*> : 34409 dest : /<*> : 50010,1
f66d1718,BLOCK* NameSystem.allocateBlock : /user/root/rand5/_temporary/_task_200811101024_0011_m_000541_0/part-00541. (BLK),1
aadc048b,Receiving block (BLK) src : /<*> : 35844 dest : /<*> : 50010,1
73a558fa,BLOCK* NameSystem.allocateBlock : /user/root/rand5/_temporary/_task_200811101024_0011_m_000040_0/part-00040. (BLK),1
ffbda060,Receiving block (BLK) src : /<*> : 52815 dest : /<*> : 50010,1
00528044,Receiving block (BLK) src : /<*> : 33333 dest : /<*> : 50010,1
70746d58,Receiving block (BLK) src : /<*> : 35440 dest : /<*> : 50010,1
95d31957,Receiving block (BLK) src : /<*> : 33345 dest : /<*> : 50010,1
b798b6a1,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir44/(BLK),1
4d21a78a,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir49/(BLK),1
482e7d99,Receiving block (BLK) src : /<*> : 54184 dest : /<*> : 50010,1
b59a09ca,Received block (BLK) of size 28485342 from /<*>,1
8feb6877,Receiving block (BLK) src : /<*> : 52516 dest : /<*> : 50010,1
fed12534,Received block (BLK) src : /<*> : 37362 dest : /<*> : 50010 of size 67108864,1
d4229bfe,Receiving block (BLK) src : /<*> : 42160 dest : /<*> : 50010,1
b2825be2,Receiving block (BLK) src : /<*> : 33553 dest : /<*> : 50010,1
1c5f9c6c,Receiving block (BLK) src : /<*> : 53441 dest : /<*> : 50010,1
eb117dc2,Receiving block (BLK) src : /<*> : 50649 dest : /<*> : 50010,1
45ae805f,Receiving block (BLK) src : /<*> : 59433 dest : /<*> : 50010,1
ed3aae52,Receiving block (BLK) src : /<*> : 47340 dest : /<*> : 50010,1
88d7e656,Receiving block (BLK) src : /<*> : 39459 dest : /<*> : 50010,1
b4411bcb,Receiving block (BLK) src : /<*> : 41293 dest : /<*> : 50010,1
7a611d41,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 28500222,1
397794a5,BLOCK* NameSystem.allocateBlock : /user/root/randtxt3/_temporary/_task_200811101024_0007_m_000585_0/part-00585. (BLK),1
c5db8924,Receiving block (BLK) src : /<*> : 34485 dest : /<*> : 50010,1
17304a75,Receiving block (BLK) src : /<*> : 44200 dest : /<*> : 50010,1
afeba5b1,Receiving block (BLK) src : /<*> : 53560 dest : /<*> : 50010,1
cd008f6e,Receiving block (BLK) src : /<*> : 56915 dest : /<*> : 50010,1
a5c9457d,Receiving block (BLK) src : /<*> : 46161 dest : /<*> : 50010,1
b16313a9,Received block (BLK) of size 28496610 from /<*>,1
de3285ef,Receiving block (BLK) src : /<*> : 51334 dest : /<*> : 50010,1
d9da7acf,Receiving block (BLK) src : /<*> : 52151 dest : /<*> : 50010,1
0190f4b0,Receiving block (BLK) src : /<*> : 46278 dest : /<*> : 50010,1
3c0d4ed0,Receiving block (BLK) src : /<*> : 34762 dest : /<*> : 50010,1
7cca09d3,BLOCK* NameSystem.allocateBlock : /user/root/randtxt3/_temporary/_task_200811101024_0007_m_000374_0/part-00374. (BLK),1
41ff3f4a,BLOCK* NameSystem.allocateBlock : /user/root/randtxt3/_temporary/_task_200811101024_0007_m_000190_0/part-00190. (BLK),1
6b69475e,Receiving block (BLK) src : /<*> : 59714 dest : /<*> : 50010,1
8ce51d54,Receiving block (BLK) src : /<*> : 50933 dest : /<*> : 50010,1
6ffdfb6c,BLOCK* NameSystem.allocateBlock : /user/root/rand3/_temporary/_task_200811101024_0005_m_001824_0/part-01824. (BLK),1
66f9b8a5,Receiving block (BLK) src : /<*> : 33326 dest : /<*> : 50010,1
4ef18729,Receiving block (BLK) src : /<*> : 58721 dest : /<*> : 50010,1
72cf1c39,Receiving block (BLK) src : /<*> : 58714 dest : /<*> : 50010,1
38da64d9,Receiving block (BLK) src : /<*> : 48721 dest : /<*> : 50010,1
f48c9649,Receiving block (BLK) src : /<*> : 53270 dest : /<*> : 50010,1
7ff53f2a,BLOCK* NameSystem.allocateBlock : /user/root/rand3/_temporary/_task_200811101024_0005_m_001655_0/part-01655. (BLK),1
d488e3e3,BLOCK* NameSystem.allocateBlock : /user/root/randtxt3/_temporary/_task_200811101024_0007_m_000186_0/part-00186. (BLK),1
e24b67e3,Receiving block (BLK) src : /<*> : 60235 dest : /<*> : 50010,1
eea12610,Receiving block (BLK) src : /<*> : 42572 dest : /<*> : 50010,1
be5d5d5f,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 28499417,1
d71a9ba9,BLOCK* NameSystem.allocateBlock : /user/root/rand4/_temporary/_task_200811101024_0009_m_001281_0/part-01281. (BLK),1
689c71f6,Receiving block (BLK) src : /<*> : 58148 dest : /<*> : 50010,1
de9f8542,BLOCK* NameSystem.allocateBlock : /user/root/rand4/_temporary/_task_200811101024_0009_m_001061_0/part-01061. (BLK),1
829afabf,Receiving block (BLK) src : /<*> : 36468 dest : /<*> : 50010,1
e9c35f60,Receiving block (BLK) src : /<*> : 48934 dest : /<*> : 50010,1
10d5552b,Receiving block (BLK) src : /<*> : 40127 dest : /<*> : 50010,1
84b66d53,Receiving block (BLK) src : /<*> : 52094 dest : /<*> : 50010,1
b1b57b42,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 3543900,1
e47a13bb,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 3530010,1
a36c7e65,Receiving block (BLK) src : /<*> : 50666 dest : /<*> : 50010,1
a861d6bd,Receiving block (BLK) src : /<*> : 48778 dest : /<*> : 50010,1
0b54fdf6,Receiving block (BLK) src : /<*> : 44375 dest : /<*> : 50010,1
71f51654,Receiving block (BLK) src : /<*> : 49914 dest : /<*> : 50010,1
11530ad7,Receiving block (BLK) src : /<*> : 55462 dest : /<*> : 50010,1
a33fb355,Receiving block (BLK) src : /<*> : 33198 dest : /<*> : 50010,1
acb6a5f6,Receiving block (BLK) src : /<*> : 40348 dest : /<*> : 50010,1
b898f112,BLOCK* NameSystem.allocateBlock : /user/root/rand4/_temporary/_task_200811101024_0009_m_000176_0/part-00176. (BLK),1
f851e228,BLOCK* NameSystem.allocateBlock : /user/root/rand4/_temporary/_task_200811101024_0009_m_000115_0/part-00115. (BLK),1
b6775475,Receiving block (BLK) src : /<*> : 57008 dest : /<*> : 50010,1
4087f7d7,Receiving block (BLK) src : /<*> : 42358 dest : /<*> : 50010,1
266e2949,Receiving block (BLK) src : /<*> : 50481 dest : /<*> : 50010,1
c200ed65,Receiving block (BLK) src : /<*> : 49600 dest : /<*> : 50010,1
67421b7a,BLOCK* NameSystem.allocateBlock : /user/root/randtxt3/_temporary/_task_200811101024_0007_m_001662_0/part-01662. (BLK),1
d059b44e,Receiving block (BLK) src : /<*> : 46793 dest : /<*> : 50010,1
785c1f2b,Receiving block (BLK) src : /<*> : 60160 dest : /<*> : 50010,1
77b4ed48,BLOCK* NameSystem.allocateBlock : /user/root/randtxt3/_temporary/_task_200811101024_0007_m_001230_0/part-01230. (BLK),1
70694cf9,BLOCK* NameSystem.allocateBlock : /user/root/randtxt3/_temporary/_task_200811101024_0007_m_001560_0/part-01560. (BLK),1
42a62b72,Receiving block (BLK) src : /<*> : 44516 dest : /<*> : 50010,1
dd62b967,Receiving block (BLK) src : /<*> : 46421 dest : /<*> : 50010,1
2b0d8328,Receiving block (BLK) src : /<*> : 34656 dest : /<*> : 50010,1
05f14fe0,Receiving block (BLK) src : /<*> : 43317 dest : /<*> : 50010,1
236ab063,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 3552141,1
8c950796,Receiving block (BLK) src : /<*> : 59629 dest : /<*> : 50010,1
6418dc5b,Receiving block (BLK) src : /<*> : 34168 dest : /<*> : 50010,1
63e60939,BLOCK* NameSystem.allocateBlock : /user/root/rand8/_temporary/_task_200811101024_0015_m_000737_0/part-00737. (BLK),1
07c25103,Receiving block (BLK) src : /<*> : 57105 dest : /<*> : 50010,1
673d198d,BLOCK* NameSystem.allocateBlock : /user/root/rand8/_temporary/_task_200811101024_0015_m_000480_0/part-00480. (BLK),1
3ba9e8be,Receiving block (BLK) src : /<*> : 38158 dest : /<*> : 50010,1
eac0930b,BLOCK* NameSystem.allocateBlock : /user/root/rand7/_temporary/_task_200811101024_0014_m_002007_0/part-02007. (BLK),1
3d18ef30,Receiving block (BLK) src : /<*> : 57484 dest : /<*> : 50010,1
5dc732f9,Received block (BLK) of size 3538321 from /<*>,1
de25d246,Receiving block (BLK) src : /<*> : 36685 dest : /<*> : 50010,1
290cc2ef,BLOCK* NameSystem.allocateBlock : /user/root/rand7/_temporary/_task_200811101024_0014_m_001642_0/part-01642. (BLK),1
9084eed8,BLOCK* NameSystem.allocateBlock : /user/root/rand7/_temporary/_task_200811101024_0014_m_001940_0/part-01940. (BLK),1
c95dd1bf,Receiving block (BLK) src : /<*> : 52741 dest : /<*> : 50010,1
0839acc9,BLOCK* ask <*> : 50010 to delete (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK) (BLK),1
e449ca19,BLOCK* NameSystem.allocateBlock : /user/root/rand7/_temporary/_task_200811101024_0014_m_001649_0/part-01649. (BLK),1
54616238,BLOCK* NameSystem.allocateBlock : /user/root/rand7/_temporary/_task_200811101024_0014_m_001394_0/part-01394. (BLK),1
e983757f,Receiving block (BLK) src : /<*> : 52800 dest : /<*> : 50010,1
4c8345b8,Receiving block (BLK) src : /<*> : 37060 dest : /<*> : 50010,1
e3b21fc6,Receiving block (BLK) src : /<*> : 52748 dest : /<*> : 50010,1
f835da33,Receiving block (BLK) src : /<*> : 51036 dest : /<*> : 50010,1
45f56cea,Receiving block (BLK) src : /<*> : 35834 dest : /<*> : 50010,1
bcc6a9a5,BLOCK* NameSystem.allocateBlock : /user/root/rand7/_temporary/_task_200811101024_0014_m_001348_0/part-01348. (BLK),1
604163da,BLOCK* NameSystem.allocateBlock : /user/root/rand7/_temporary/_task_200811101024_0014_m_000973_0/part-00973. (BLK),1
fe264e4b,Receiving block (BLK) src : /<*> : 53897 dest : /<*> : 50010,1
ab04066e,BLOCK* NameSystem.allocateBlock : /user/root/rand7/_temporary/_task_200811101024_0014_m_001049_0/part-01049. (BLK),1
c6b71277,Receiving block (BLK) src : /<*> : 45371 dest : /<*> : 50010,1
34bc1a1d,Receiving block (BLK) src : /<*> : 35484 dest : /<*> : 50010,1
fd3e9dca,Receiving block (BLK) src : /<*> : 47958 dest : /<*> : 50010,1
d54be248,BLOCK* NameSystem.allocateBlock : /user/root/rand7/_temporary/_task_200811101024_0014_m_001736_0/part-01736. (BLK),1
471109c2,Receiving block (BLK) src : /<*> : 57000 dest : /<*> : 50010,1
d17e01b1,Receiving block (BLK) src : /<*> : 39499 dest : /<*> : 50010,1
2ba099bf,Receiving block (BLK) src : /<*> : 49726 dest : /<*> : 50010,1
6879af32,Receiving block (BLK) src : /<*> : 46843 dest : /<*> : 50010,1
575d96cf,Receiving block (BLK) src : /<*> : 54431 dest : /<*> : 50010,1
06965587,Receiving block (BLK) src : /<*> : 38028 dest : /<*> : 50010,1
0919d739,BLOCK* NameSystem.allocateBlock : /user/root/randtxt9/_temporary/_task_200811101024_0016_m_000347_0/part-00347. (BLK),1
a31a838b,Receiving block (BLK) src : /<*> : 47359 dest : /<*> : 50010,1
537b46fc,Receiving block (BLK) src : /<*> : 55517 dest : /<*> : 50010,1
3280d3c9,Receiving block (BLK) src : /<*> : 56512 dest : /<*> : 50010,1
ea6d2af9,Receiving block (BLK) src : /<*> : 56526 dest : /<*> : 50010,1
9e3491f1,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 15715490,1
d0c27461,Receiving block (BLK) src : /<*> : 47278 dest : /<*> : 50010,1
b64c5165,BLOCK* NameSystem.allocateBlock : /user/root/rand8/_temporary/_task_200811101024_0015_m_001860_0/part-01860. (BLK),1
aa229fb3,Receiving block (BLK) src : /<*> : 34801 dest : /<*> : 50010,1
be10a1d6,Receiving block (BLK) src : /<*> : 35656 dest : /<*> : 50010,1
620b2562,BLOCK* NameSystem.allocateBlock : /user/root/rand8/_temporary/_task_200811101024_0015_m_000882_0/part-00882. (BLK),1
f3b1e47d,BLOCK* NameSystem.allocateBlock : /user/root/rand8/_temporary/_task_200811101024_0015_m_001473_0/part-01473. (BLK),1
df77868f,BLOCK* NameSystem.allocateBlock : /user/root/rand8/_temporary/_task_200811101024_0015_m_001425_0/part-01425. (BLK),1
2f6fa88c,Receiving block (BLK) src : /<*> : 57741 dest : /<*> : 50010,1
1e8f69e8,Receiving block (BLK) src : /<*> : 54324 dest : /<*> : 50010,1
5bf5b167,Receiving block (BLK) src : /<*> : 58496 dest : /<*> : 50010,1
fd5ffaa0,Receiving block (BLK) src : /<*> : 41752 dest : /<*> : 50010,1
71114a51,Receiving block (BLK) src : /<*> : 57736 dest : /<*> : 50010,1
88256ff9,Receiving block (BLK) src : /<*> : 45766 dest : /<*> : 50010,1
a0d6baf1,Receiving block (BLK) src : /<*> : 48900 dest : /<*> : 50010,1
3f6c053b,BLOCK* NameSystem.allocateBlock : /user/root/rand8/_temporary/_task_200811101024_0015_m_001294_0/part-01294. (BLK),1
a5cc9330,Receiving block (BLK) src : /<*> : 48892 dest : /<*> : 50010,1
b1f02653,BLOCK* NameSystem.allocateBlock : /user/root/rand8/_temporary/_task_200811101024_0015_m_000939_0/part-00939. (BLK),1
93df242a,BLOCK* NameSystem.allocateBlock : /user/root/rand8/_temporary/_task_200811101024_0015_m_001033_0/part-01033. (BLK),1
0ed56201,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 3546314,1
9064615b,BLOCK* NameSystem.allocateBlock : /user/root/rand8/_temporary/_task_200811101024_0015_m_001757_0/part-01757. (BLK),1
3bfcd128,Receiving block (BLK) src : /<*> : 55334 dest : /<*> : 50010,1
4df01fa0,Receiving block (BLK) src : /<*> : 40740 dest : /<*> : 50010,1
8f9ad13a,BLOCK* ask <*> : 50010 to replicate (BLK) to datanode(s) <*> : 50010,1
71c2fa84,BLOCK* NameSystem.allocateBlock : /user/root/rand6/_temporary/_task_200811101024_0013_m_000079_0/part-00079. (BLK),1
a08ad131,BLOCK* NameSystem.allocateBlock : /user/root/rand6/_temporary/_task_200811101024_0013_m_000451_0/part-00451. (BLK),1
507899e2,Receiving block (BLK) src : /<*> : 53429 dest : /<*> : 50010,1
729fc638,BLOCK* NameSystem.allocateBlock : /user/root/rand6/_temporary/_task_200811101024_0013_m_000197_0/part-00197. (BLK),1
5c3a60d7,BLOCK* NameSystem.allocateBlock : /user/root/rand6/_temporary/_task_200811101024_0013_m_000153_0/part-00153. (BLK),1
573493f7,Receiving block (BLK) src : /<*> : 41468 dest : /<*> : 50010,1
0710236d,Receiving block (BLK) src : /<*> : 60327 dest : /<*> : 50010,1
600e7e1e,Receiving block (BLK) src : /<*> : 51404 dest : /<*> : 50010,1
ca175591,Receiving block (BLK) src : /<*> : 53084 dest : /<*> : 50010,1
1355300c,Receiving block (BLK) src : /<*> : 42019 dest : /<*> : 50010,1
9b26e7c1,BLOCK* NameSystem.allocateBlock : /user/root/randtxt5/_temporary/_task_200811101024_0012_m_001635_0/part-01635. (BLK),1
cc21dbd0,Receiving block (BLK) src : /<*> : 47910 dest : /<*> : 50010,1
8de958f0,Receiving block (BLK) src : /<*> : 40950 dest : /<*> : 50010,1
86fcdc20,BLOCK* NameSystem.allocateBlock : /user/root/rand6/_temporary/_task_200811101024_0013_m_000077_0/part-00077. (BLK),1
3f425607,BLOCK* NameSystem.allocateBlock : /user/root/randtxt5/_temporary/_task_200811101024_0012_m_001554_0/part-01554. (BLK),1
a868c6c3,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 28508403,1
333ef99f,Receiving block (BLK) src : /<*> : 35776 dest : /<*> : 50010,1
9255bceb,BLOCK* NameSystem.allocateBlock : /user/root/randtxt5/_temporary/_task_200811101024_0012_m_001529_0/part-01529. (BLK),1
634c4c17,BLOCK* NameSystem.allocateBlock : /user/root/randtxt5/_temporary/_task_200811101024_0012_m_001314_0/part-01314. (BLK),1
ead61643,Receiving block (BLK) src : /<*> : 53216 dest : /<*> : 50010,1
887c2d5c,Receiving block (BLK) src : /<*> : 43819 dest : /<*> : 50010,1
e6ce3a31,Receiving block (BLK) src : /<*> : 48508 dest : /<*> : 50010,1
2f85bea8,BLOCK* NameSystem.allocateBlock : /user/root/randtxt5/_temporary/_task_200811101024_0012_m_000900_0/part-00900. (BLK),1
5b45d3bb,BLOCK* NameSystem.allocateBlock : /user/root/randtxt5/_temporary/_task_200811101024_0012_m_001192_0/part-01192. (BLK),1
b3a37146,Receiving block (BLK) src : /<*> : 45184 dest : /<*> : 50010,1
224ac6dc,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 28484260,1
4662217c,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 3550839,1
345fb755,Received block (BLK) of size 10157271 from /<*>,1
6c742d4a,BLOCK* NameSystem.allocateBlock : /user/root/randtxt5/_temporary/_task_200811101024_0012_m_001726_0/part-01726. (BLK),1
d6dad85b,Received block (BLK) src : /<*> : 35617 dest : /<*> : 50010 of size 67108864,1
96f39d26,Receiving block (BLK) src : /<*> : 55681 dest : /<*> : 50010,1
c44fab27,BLOCK* NameSystem.allocateBlock : /user/root/rand6/_temporary/_task_200811101024_0013_m_000523_0/part-00523. (BLK),1
3bae61d9,Receiving block (BLK) src : /<*> : 40589 dest : /<*> : 50010,1
cb4c2f16,Receiving block (BLK) src : /<*> : 41990 dest : /<*> : 50010,1
70c9b9f3,Receiving block (BLK) src : /<*> : 59179 dest : /<*> : 50010,1
92e9d07a,Receiving block (BLK) src : /<*> : 56334 dest : /<*> : 50010,1
787db887,Receiving block (BLK) src : /<*> : 58254 dest : /<*> : 50010,1
be62647e,Receiving block (BLK) src : /<*> : 53947 dest : /<*> : 50010,1
ccd8770c,Received block (BLK) of size 41287838 from /<*>,1
534a3c8e,Receiving block (BLK) src : /<*> : 36437 dest : /<*> : 50010,1
b69412fa,BLOCK* NameSystem.allocateBlock : /user/root/rand6/_temporary/_task_200811101024_0013_m_002009_1/part-02009. (BLK),1
55932480,Receiving block (BLK) src : /<*> : 40641 dest : /<*> : 50010,1
87d7ef70,Receiving block (BLK) src : /<*> : 55076 dest : /<*> : 50010,1
7f9ac343,BLOCK* NameSystem.allocateBlock : /user/root/rand6/_temporary/_task_200811101024_0013_m_001983_0/part-01983. (BLK),1
3868fd38,BLOCK* NameSystem.allocateBlock : /user/root/rand6/_temporary/_task_200811101024_0013_m_001835_0/part-01835. (BLK),1
ea90fb57,Receiving block (BLK) src : /<*> : 40195 dest : /<*> : 50010,1
8d9554ed,BLOCK* NameSystem.allocateBlock : /user/root/rand6/_temporary/_task_200811101024_0013_m_001850_0/part-01850. (BLK),1
bd8e18d5,Receiving block (BLK) src : /<*> : 48694 dest : /<*> : 50010,1
10dfa9e5,Receiving block (BLK) src : /<*> : 47296 dest : /<*> : 50010,1
2a51b54b,Receiving block (BLK) src : /<*> : 43091 dest : /<*> : 50010,1
eae54220,Received block (BLK) of size 3547785 from /<*>,1
a2f0b88c,Receiving block (BLK) src : /<*> : 59757 dest : /<*> : 50010,1
f414b326,Receiving block (BLK) src : /<*> : 55126 dest : /<*> : 50010,1
ea21d53c,BLOCK* NameSystem.allocateBlock : /user/root/rand6/_temporary/_task_200811101024_0013_m_001195_0/part-01195. (BLK),1
1147458c,Receiving block (BLK) src : /<*> : 59561 dest : /<*> : 50010,1
2ee482ab,Receiving block (BLK) src : /<*> : 58661 dest : /<*> : 50010,1
4b8c9a8d,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 3541872,1
a1de0769,Receiving block (BLK) src : /<*> : 58395 dest : /<*> : 50010,1
a6f354d4,Receiving block (BLK) src : /<*> : 47130 dest : /<*> : 50010,1
8220613a,BLOCK* NameSystem.allocateBlock : /user/root/rand6/_temporary/_task_200811101024_0013_m_000997_0/part-00997. (BLK),1
600d6d75,Receiving block (BLK) src : /<*> : 49679 dest : /<*> : 50010,1
6306c2b3,Receiving block (BLK) src : /<*> : 59051 dest : /<*> : 50010,1
7874789b,Receiving block (BLK) src : /<*> : 59759 dest : /<*> : 50010,1
6faa4efd,Receiving block (BLK) src : /<*> : 58281 dest : /<*> : 50010,1
12bb5ca7,BLOCK* NameSystem.allocateBlock : /user/root/rand/_temporary/_task_200811101024_0001_m_000097_0/part-00097. (BLK),1
1f9c96df,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir12/(BLK),1
0b4fd8ac,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir20/(BLK),1
cc50a192,BLOCK* NameSystem.allocateBlock : /user/root/rand/_temporary/_task_200811101024_0001_m_000206_0/part-00206. (BLK),1
c73866bb,Deleting block (BLK) file /mnt/hadoop/dfs/data/current/subdir51/(BLK),1
10949fff,Receiving block (BLK) src : /<*> : 53737 dest : /<*> : 50010,1
07f9888e,Receiving block (BLK) src : /<*> : 50176 dest : /<*> : 50010,1
b6f5ee8e,BLOCK* NameSystem.allocateBlock : /user/root/randtxt/_temporary/_task_200811092030_0003_m_001976_0/part-01976. (BLK),1
711fddea,BLOCK* NameSystem.allocateBlock : /user/root/randtxt/_temporary/_task_200811092030_0003_m_001840_0/part-01840. (BLK),1
ee61f94d,BLOCK* NameSystem.allocateBlock : /user/root/randtxt/_temporary/_task_200811092030_0003_m_001817_0/part-01817. (BLK),1
2640a818,BLOCK* NameSystem.allocateBlock : /user/root/randtxt/_temporary/_task_200811092030_0003_m_001630_0/part-01630. (BLK),1
bfec4571,BLOCK* NameSystem.allocateBlock : /user/root/randtxt/_temporary/_task_200811092030_0003_m_001661_0/part-01661. (BLK),1
cbe09c98,Receiving block (BLK) src : /<*> : 43860 dest : /<*> : 50010,1
30c9aaf6,BLOCK* NameSystem.allocateBlock : /user/root/randtxt/_temporary/_task_200811092030_0003_m_001728_0/part-01728. (BLK),1
db5e1b34,BLOCK* NameSystem.allocateBlock : /user/root/randtxt/_temporary/_task_200811092030_0003_m_001377_0/part-01377. (BLK),1
12ce628a,BLOCK* NameSystem.allocateBlock : /user/root/randtxt/_temporary/_task_200811092030_0003_m_001597_0/part-01597. (BLK),1
b958f1ef,BLOCK* NameSystem.allocateBlock : /user/root/randtxt/_temporary/_task_200811092030_0003_m_001506_0/part-01506. (BLK),1
41a95b21,BLOCK* NameSystem.allocateBlock : /user/root/randtxt/_temporary/_task_200811092030_0003_m_001365_0/part-01365. (BLK),1
db2b964e,Receiving block (BLK) src : /<*> : 59379 dest : /<*> : 50010,1
857cd250,Receiving block (BLK) src : /<*> : 38310 dest : /<*> : 50010,1
c6c76149,Receiving block (BLK) src : /<*> : 48454 dest : /<*> : 50010,1
b13370f6,BLOCK* NameSystem.allocateBlock : /user/root/rand/_temporary/_task_200811101024_0001_m_000056_0/part-00056. (BLK),1
2f2b0aee,Receiving block (BLK) src : /<*> : 40849 dest : /<*> : 50010,1
