EventId,EventTemplate,Occurrences
172db5b8,cleanUpApplicationRecordLocked reset pid <*> euid <*>,6
33e15bd0,stopWifiDisplayScanLocked record.mWifiDisplayScanRequested = false,6
eda14053,logNotificationVisibilityChanges runInThread over,6
bac77b20,"release lock = <*> flg = <*> tag = ""AudioMix"" name = audioserver"" ws = null uid = <*> pid = <*>",6
dac08128,logNotificationVisibilityChanges runInThread start,6
fbd5de68,onNotificationVisibilityChanged called,6
681e150e,The change in focus caused us to need to do a layout end,6
d086f104,The change in focus caused us to need to do a layout begin,6
f9d883c2,Skipping withExcluded false tr.intent Intent { act = <*> dat = file //<*>.apk typ = application<*>.android.package-archive flg = <*> cmp = <*>/.PackageInstallerActivity (has extras) },7
7cb46105,interceptKeyTq keycode = <*> interactive = true keyguardActive = false policyFlags = <*> down true canceled false,7
b746e3c7,"release lock = <*> flg = <*> tag = ""RILJ_ACK_WL"" name = <*>"" ws = null uid = <*> pid = <*>",7
4232f6cf,interceptKeyTq keycode = <*> interactive = true keyguardActive = false policyFlags = <*> down false canceled false,7
189e7c74,Skipping withExcluded false tr.intent Intent { act = <*> dat = tel xxxxxxxxxxx flg = <*> cmp = <*>/.ChooseSubActivity (has extras) },7
3277fe9b,"release lock = <*> flg = <*> tag = ""*launch*"" name = android"" ws = WorkSource{<*>} uid = <*> pid = <*>",8
66b3c4e8,"acquire lock = <*> flags = <*> tag = ""*launch*"" name = android ws = WorkSource{<*>} uid = <*> pid = <*>",8
18084d2f,instantCollapse,9
99cbb9ba,getLastAudibleStreamVolume treamType <*>,9
8d7445f8,resumeSuspendedAutohide,10
33ec10ff,"acquire lock = <*> flags = <*> tag = ""RILJ_ACK_WL"" name = <*> ws = null uid = <*> pid = <*>",10
52455f13,playSoundEffect effectType <*>,10
a6b9ef39,isMusicActive...,12
fbb3c9bb,closeQs,12
99e75217,removeNotificationChildren,12
c034de43,state.clipTopAmount <*> i <*>,12
49ed2138,updateDimmedActivatedHideSensitive overlap true,13
ecda708f,updateNotificationShade total = <*> active = <*>,13
3de973fc,overlapAmount <*>.<*> previousNotificationEnd <*>.<*> newYTranslation -<*>.<*> location <*> i <*> getTopPadding <*>.<*> getLocationOnScreen() -<*>,13
8659eca4,updateClipping isOverlap false getTopPadding = <*>.<*> Translation = <*>.<*>,13
6c07e465,updateClipping isOverlap true getTopPadding = <*>.<*> Translation = -<*>.<*>,13
ecca356b,Destroying surface Surface(name = PopupWindow <*>) called by <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,14
6d619a7f,Skipping withExcluded false tr.intent Intent { flg = <*> cmp = <*>/.recents.RecentsActivity bnds = [<*> <*>][<*> <*>] },14
676d2d67,Skipping withExcluded false tr.intent Intent { act = <*> flg = <*> cmp = <*>/.InCallActivity (has extras) },14
bfacccc3,interceptKeyBeforeQueueing key <*> result <*>,14
1772e1bd,getRecentTasks num = <*> flags = <*> totalTasks = <*>,14
a9396737,getRecentTasks topActivity = ComponentInfo{<*><*>.<*>},14
3c2ee2af,cancelAutohide,15
eeec1449,querySoundEffectsEnabled...,17
b841bad4,notifyUiVisibilityChanged vis = <*> SystemUiVisibility = <*>,19
ee2e3294,cancelNotificationWithTag pid <*> uid = <*> tag = null pkg = <*> id = <*>,20
b2eff000,cancelPeek false,20
dfdcebb0,cancelNotification index -<*>,20
e9ab48f1,Skipping withExcluded false tr.intent Intent { flg = <*> cmp = <*>/.<*> (has extras) },21
482e1e93,suspendAutohide,23
bcab3745,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",33
86d02085,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",33
9a745c68,shouldBlockLocation ret false,33
78791997,shouldBlockLocation running ...,37
6acfe88d,getTasks caller <*> does not hold REAL_GET_TASKS; limiting output,37
fb01e4bd,updateClipping isOverlap false getTopPadding = <*>.<*> Translation = -<*>.<*>,39
fd4bbd8e,updateDimmedActivatedHideSensitive overlap false,52
e928ba3b,userActivityNoUpdateLocked eventTime = <*> event = <*> flags = <*> uid = <*>,69
c9e1b6de,getRunningAppProcesses caller <*> does not hold REAL_GET_TASKS; limiting output,81
4a54c1b3,Animating brightness target = <*> rate = <*>,85
b46f4fb2,HBM brightnessOut = <*>,85
956ace7c,HBM brightnessIn = <*>,85
b4f3261c,setLightsOn(true),181
14acc35d,ready = true policy = <*> wakefulness = <*> wksummary = <*> uasummary = <*> bootcompleted = true boostinprogress = false waitmodeenable = false mode = false manual = <*> auto = -<*> adj = <*>.0userId = <*>,199
84a4439f,setSystemUiVisibility vis = <*> mask = <*> oldVal = <*> newVal = <*> diff = <*> fullscreenStackVis = <*> dockedStackVis = <*> fullscreenStackBounds = Rect(<*> <*> - <*> <*>) dockedStackBounds = Rect(<*> <*> - <*> <*>),200
