EventId,EventTemplate,Occurrences
24b48d23,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 52 seconds. Will retry shortly ...,1
1127c872,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 53 seconds. Will retry shortly ...,1
9220795d,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 45 seconds. Will retry shortly ...,1
10f87c5a,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 54 seconds. Will retry shortly ...,1
57a4125e,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 56 seconds. Will retry shortly ...,1
0e829ba7,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 57 seconds. Will retry shortly ...,1
1e40bd7a,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 58 seconds. Will retry shortly ...,1
b9f2eba6,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 59 seconds. Will retry shortly ...,1
0a54a602,"Slow ReadProcessor read fields took 65020ms (threshold=30000ms); ack : seqno : -2 status : SUCCESS status : ERROR downstreamAckTimeNanos : 0, targets : [<*> : 50010, <*> : 50010]",1
1b4d0852,DFSOutputStream ResponseProcessor exception for block BP-1347369012-<*>-1444972147527 : blk 1073743512 2731,1
0a2d6239,"Error Recovery for block BP-1347369012-<*>-1444972147527 : blk 1073743512 2731 in pipeline <*> : 50010, <*> : 50010 : bad datanode <*> : 50010",1
2ef07439,DataStreamer Exception,1
773decb0,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 55 seconds. Will retry shortly ...,1
44024481,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 44 seconds. Will retry shortly ...,1
95fdc411,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 43 seconds. Will retry shortly ...,1
8befb48b,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 42 seconds. Will retry shortly ...,1
c26ad1b0,Progress of TaskAttempt attempt 1445144423722 0020 m 000001 0 is : 0.37225527,1
13dd8f01,Progress of TaskAttempt attempt 1445144423722 0020 m 000002 0 is : 0.3787692,1
43fdfcce,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 355 seconds. Will retry shortly ...,1
4cdde7be,Progress of TaskAttempt attempt 1445144423722 0020 m 000002 0 is : 0.38007197,1
bda27fc7,Progress of TaskAttempt attempt 1445144423722 0020 m 000009 0 is : 0.76133776,1
dbdae501,Progress of TaskAttempt attempt 1445144423722 0020 m 000008 0 is : 0.34610128,1
eae45123,Progress of TaskAttempt attempt 1445144423722 0020 m 000007 0 is : 0.3707891,1
ab0d99eb,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 30 seconds. Will retry shortly ...,1
7e243657,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 31 seconds. Will retry shortly ...,1
24893332,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 32 seconds. Will retry shortly ...,1
3a5d6132,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 33 seconds. Will retry shortly ...,1
6c3a10eb,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 34 seconds. Will retry shortly ...,1
9790f5e6,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 35 seconds. Will retry shortly ...,1
763fb77d,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 36 seconds. Will retry shortly ...,1
69ef2fcc,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 37 seconds. Will retry shortly ...,1
71e5f83e,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 38 seconds. Will retry shortly ...,1
0e2e2a20,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 39 seconds. Will retry shortly ...,1
ad802f82,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 40 seconds. Will retry shortly ...,1
6048ef3d,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 41 seconds. Will retry shortly ...,1
a48a91d3,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 60 seconds. Will retry shortly ...,1
3b286899,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 61 seconds. Will retry shortly ...,1
37233c46,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 62 seconds. Will retry shortly ...,1
5dbc29eb,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 63 seconds. Will retry shortly ...,1
2861bbd2,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 87 seconds. Will retry shortly ...,1
d83aac33,Task : attempt 1445144423722 0020 m 000002 0 - exited : java.net.NoRouteToHostException : No Route to Host from MININT-FNANLI5/<*> to msra-sa-41 : 9000 failed on socket timeout exception : java.net.NoRouteToHostException : No route to host : no further information; For more details see : http : //wiki.apache.org/hadoop/NoRouteToHost,1
04b6a1bd,attempt 1445144423722 0020 m 000002 0 TaskAttempt Transitioned from RUNNING to FAIL CONTAINER CLEANUP,1
3b934b67,Processing the event EventType : CONTAINER REMOTE CLEANUP for container container 1445144423722 0020 01 000004 taskAttempt attempt 1445144423722 0020 m 000002 0,1
33cff0f9,KILLING attempt 1445144423722 0020 m 000002 0,1
d461c5b6,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 88 seconds. Will retry shortly ...,1
e6bf3437,attempt 1445144423722 0020 m 000002 0 TaskAttempt Transitioned from FAIL CONTAINER CLEANUP to FAIL TASK CLEANUP,1
a56ca233,Task cleanup failed for attempt attempt 1445144423722 0020 m 000002 0,1
66b1b7d0,attempt 1445144423722 0020 m 000002 0 TaskAttempt Transitioned from FAIL TASK CLEANUP to FAILED,1
61568a8d,attempt 1445144423722 0020 m 000002 1 TaskAttempt Transitioned from NEW to UNASSIGNED,1
8d3d7997,Error writing History Event : org.apache.hadoop.mapreduce.jobhistory.TaskAttemptUnsuccessfulCompletionEvent 7317849d,1
584a76a0,"Thread Thread[eventHandlingThread,5,main] threw an Exception.",1
93bfc54c,1 failures on node MININT-FNANLI5.fareast.corp.microsoft.com,1
548efdd0,Added attempt 1445144423722 0020 m 000002 1 to list of failed maps,1
b0a0965e,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 89 seconds. Will retry shortly ...,1
24d41a31,Before Scheduling : PendingReds : 0 ScheduledMaps : 2 ScheduledReds : 1 AssignedMaps : 9 AssignedReds : 0 CompletedMaps : 1 CompletedReds : 0 ContAlloc : 11 ContRel : 1 HostLocal : 7 RackLocal : 3,1
412e3b76,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 90 seconds. Will retry shortly ...,1
2d78ff1f,Task : attempt 1445144423722 0020 m 000001 0 - exited : java.net.NoRouteToHostException : No Route to Host from MININT-FNANLI5/<*> to msra-sa-41 : 9000 failed on socket timeout exception : java.net.NoRouteToHostException : No route to host : no further information; For more details see : http : //wiki.apache.org/hadoop/NoRouteToHost,1
e60e64c7,attempt 1445144423722 0020 m 000001 0 TaskAttempt Transitioned from RUNNING to FAIL CONTAINER CLEANUP,1
59b0f2d0,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 86 seconds. Will retry shortly ...,1
dcde25cb,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 173 seconds. Will retry shortly ...,1
e1e3c631,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 85 seconds. Will retry shortly ...,1
7e5c5aa9,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 83 seconds. Will retry shortly ...,1
90fd847c,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 64 seconds. Will retry shortly ...,1
4c141eed,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 65 seconds. Will retry shortly ...,1
cea8744e,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 66 seconds. Will retry shortly ...,1
cb05eed0,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 67 seconds. Will retry shortly ...,1
1a644ee0,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 68 seconds. Will retry shortly ...,1
b57a6dc1,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 69 seconds. Will retry shortly ...,1
ba29eae7,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 70 seconds. Will retry shortly ...,1
58e6f1f9,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 71 seconds. Will retry shortly ...,1
c59cc819,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 72 seconds. Will retry shortly ...,1
083aa629,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 73 seconds. Will retry shortly ...,1
d6ab8d48,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 74 seconds. Will retry shortly ...,1
6d55f54a,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 75 seconds. Will retry shortly ...,1
2b9ff57e,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 76 seconds. Will retry shortly ...,1
e078dc8e,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 77 seconds. Will retry shortly ...,1
f71f30ba,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 78 seconds. Will retry shortly ...,1
240eebbb,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 79 seconds. Will retry shortly ...,1
b91c4fe2,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 80 seconds. Will retry shortly ...,1
ed5ba43f,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 81 seconds. Will retry shortly ...,1
9fa1e9be,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 82 seconds. Will retry shortly ...,1
16a47b51,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 84 seconds. Will retry shortly ...,1
ce6c49f3,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 174 seconds. Will retry shortly ...,1
e465944a,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 175 seconds. Will retry shortly ...,1
6adc411f,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 176 seconds. Will retry shortly ...,1
f7a887d1,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 291 seconds. Will retry shortly ...,1
c4e3f891,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 292 seconds. Will retry shortly ...,1
86102287,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 293 seconds. Will retry shortly ...,1
a0da671c,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 294 seconds. Will retry shortly ...,1
f542ba51,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 295 seconds. Will retry shortly ...,1
61733caf,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 296 seconds. Will retry shortly ...,1
dd5aba0c,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 297 seconds. Will retry shortly ...,1
89bbd5b2,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 298 seconds. Will retry shortly ...,1
df1879c3,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 290 seconds. Will retry shortly ...,1
6ecfe167,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 299 seconds. Will retry shortly ...,1
f9a1f753,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 301 seconds. Will retry shortly ...,1
124f76e1,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 302 seconds. Will retry shortly ...,1
59baa5cc,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 303 seconds. Will retry shortly ...,1
fcf2df31,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 304 seconds. Will retry shortly ...,1
9dd932d0,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 305 seconds. Will retry shortly ...,1
5cd87227,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 306 seconds. Will retry shortly ...,1
f571c823,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 307 seconds. Will retry shortly ...,1
82967af5,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 308 seconds. Will retry shortly ...,1
aad1e021,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 300 seconds. Will retry shortly ...,1
bec66631,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 289 seconds. Will retry shortly ...,1
b8d91352,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 288 seconds. Will retry shortly ...,1
22109366,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 287 seconds. Will retry shortly ...,1
58cfb0c5,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 268 seconds. Will retry shortly ...,1
d529fc6d,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 269 seconds. Will retry shortly ...,1
bbd373ce,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 270 seconds. Will retry shortly ...,1
73abaad6,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 271 seconds. Will retry shortly ...,1
b0c0202f,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 272 seconds. Will retry shortly ...,1
0c947199,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 273 seconds. Will retry shortly ...,1
71c92de2,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 274 seconds. Will retry shortly ...,1
c321c700,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 275 seconds. Will retry shortly ...,1
b69dc349,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 276 seconds. Will retry shortly ...,1
a832e0cd,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 277 seconds. Will retry shortly ...,1
dd36fe85,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 278 seconds. Will retry shortly ...,1
06d39250,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 279 seconds. Will retry shortly ...,1
3185d4a2,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 280 seconds. Will retry shortly ...,1
e79f1efb,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 281 seconds. Will retry shortly ...,1
d3baa757,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 282 seconds. Will retry shortly ...,1
bb33ef8c,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 283 seconds. Will retry shortly ...,1
6220967d,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 284 seconds. Will retry shortly ...,1
c41f4582,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 285 seconds. Will retry shortly ...,1
03357a51,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 286 seconds. Will retry shortly ...,1
4d6d9f3b,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 309 seconds. Will retry shortly ...,1
dbe1f0d2,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 310 seconds. Will retry shortly ...,1
b3b54db0,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 311 seconds. Will retry shortly ...,1
952e41c9,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 312 seconds. Will retry shortly ...,1
3e5ded1d,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 336 seconds. Will retry shortly ...,1
4aa99834,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 337 seconds. Will retry shortly ...,1
459114a8,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 338 seconds. Will retry shortly ...,1
10d63835,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 339 seconds. Will retry shortly ...,1
d446658d,Failed to renew lease for [DFSClient NONMAPREDUCE 1537864556 1] for 340 seconds. Will retry shortly ...,1
