EventId,EventTemplate,Occurrences
ddd4d928,ciod : LOGIN chdir(/bgl/apps/SWL/performance/MINIBEN///2005.09.20-18.06.08) failed : No such file or directory,1
00b823f7,ciod : Error loading /bgl/apps/SWL/performance/MINIBEN//torus-latency.rts : invalid or missing program image No such file or directory,1
45afbbc2,ciod : Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116 : 45713 : Link has been severed,1
124e2c4c,ciod : Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116 : 41304 : Link has been severed,1
5bd66745,ciod : Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116 : 41217 : Link has been severed,1
0dbab2b1,Lustre mount FAILED : bglio388 : point /p/gb1,1
d4fa288e,ciod : Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116 : 37916 : Link has been severed,1
68dbcccc,Ido chip status changed : FF : F2 : 9F : 15 : 7B : E0 : 00 : 0D : 60 : EA : 84 : 1F ip = 10.7.0.130 v = 13 t = 1 status = M Sat Sep 17 07 : 49 : 04 PDT 2005,1
88daf27c,ciod : Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/VNM64/vnm.rts : invalid or missing program image Permission denied,1
fc30c32e,ciod : LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed : No such file or directory,1
350c0e3c,Node card VPD check : U11 node in processor card slot J17 do not match. VPD ecid 04D97DB7937BFFFF05071B7054DA found 04D081A3892FFFFF0D0B1C505AF3,1
07beaf07,Node card VPD check : U01 node in processor card slot J08 do not match. VPD ecid 075F04E8A27BFFFF07021C3096ED found 04D78137922FFFFF040E1C3052ED,1
8c13a513,ciod : Error loading /home/yates//bandwidth.rts : invalid or missing program image No such file or directory,1
4449d525,ciod : Error loading /home/yates//broadcast.rts : invalid or missing program image No such file or directory,1
3ba19748,rts : bad message header : expecting type 57 instead of type 3 (softheader = 00131db8 81aa0003 00000002 00000000) PSR0 = 00001f01 PSR1 = 00000000 PRXF = 00000002 PIXF = 00000007,1
faaccc0b,ciod : Error loading /bgl/apps/SWL/performance/MINIBEN//bandwidth.rts : invalid or missing program image No such file or directory,1
49028a2e,Node card VPD check : U01 node in processor card slot J15 do not match. VPD ecid 04DE7DB80D7BFFFF04051B70D8D9 found 04DE7DF2D37BFFFF09081B6088D9,1
68b4b26f,iar 00105e94 dear 02f5883c,1
c1e124bd,CE sym 6 at (ADDR) mask 0x20,1
7fc35a5c,CE sym 9 at (ADDR) mask 0x02,1
fc4dfc28,ciod : Error loading /home.old/glosli/src/ddcMD/ddcMD1.1.18a/bin/ddcMDGbglV : invalid or missing program image No such file or directory,1
1f10ffc9,ciod : Error loading /home.old/glosli/src/ddcMD/ddcMD1.1.17/bin/ddcMDGbglV : invalid or missing program image No such file or directory,1
3ac6045c,ciod : Error loading /g/g0/spelce1/HPCC_IBM/Urgent/COP/64K/RandomAccess.64R.rts : invalid or missing program image Permission denied,1
205408a5,CE sym 30 at (ADDR) mask 0x04,1
85e5ac68,4 ddr errors(s) detected and corrected on rank 0 symbol 24 bit 1,1
37da606f,ciod : Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/hpcc-1.0.0.102905_opt_essl_cpm : invalid or missing program image Permission denied,1
89427ce6,CE sym 29 at (ADDR) mask 0x02,1
f2e0a911,Error receiving packet on tree network expecting type 57 instead of type 3 (softheader = 0064588e 8aff0003 00000002 00000000) PSR0 = 00001f01 PSR1 = 00000000 PRXF = 00000002 PIXF = 00000007,1
39266a55,16 tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected,1
478fc967,critical input interrupt (unit = 0x0b bit = 0x0b) : warning for torus z- wire,1
777bb201,ciod : Error loading allreduce_int_V1R1.rts : invalid or missing program image No such file or directory,1
99c911a7,1 ddr errors(s) detected and corrected on rank 0 symbol 17 bit 7,1
8c17670d,ciod : generated 64 core files for program /home/rfisher/sodscaling/flash2,1
a828f891,shutdown complete,1
768e1fee,CE sym 13 at (ADDR) mask 0x20,1
240f5be9,ciod : Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116 : 47696 : Link has been severed,1
b3da9620,ciod : generated 58 core files for program /home/spelce1/HPCC_IBM/Urgent/COP/64K/opt_co_dc.rts,1
e4ccdb56,CE sym 6 at (ADDR) mask 0x10,1
b4cdb63b,ciod : Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts : invalid or missing program image Permission denied,1
50a770d4,ciod : Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116 : 53591 : Link has been severed,1
f8094783,total of 2 ddr error(s) detected and corrected,1
cd60033d,total of 12 ddr error(s) detected and corrected,1
26b8b4f0,1 ddr errors(s) detected and corrected on rank 0 symbol 28 bit 0,1
9bd60515,ciod : generated 108 core files for program /home/spelce1/HPCC_IBM/Urgent/VNM/32K/vnm.rts,1
06a8b90f,ciod : Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116 : 57673 : Link has been severed,1
3dd4c1ee,CE sym 14 at (ADDR) mask 0x02,1
b8513b43,4 ddr errors(s) detected and corrected on rank 0 symbol 13 bit 5,1
637f2d60,4 tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected,1
784cb01e,CE sym 23 at (ADDR) mask 0x01,1
f34c950d,CE sym 14 at (ADDR) mask 0x01,1
8423023b,ciod : generated 64 core files for program /home/spelce1/HPCC_IBM/Urgent/COP/64K/opt_co_dc.rts,1
d158f540,ciod : Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/torus-latency.rts : invalid or missing program image No such file or directory,1
4d3e95f5,441348 floating point alignment exceptions,1
733866f2,iar 001061d4 dear 024696cc,1
3d3a142e,iar 00106348 dear 024696bc,1
9206eff7,critical input interrupt (unit = 0x0b bit = 0x17) : warning for tree C1 wire suppressing further interrupts of same type,1
c56cf501,fraction rounded.........................0,1
c500524e,Lustre mount FAILED : bglio617 : block_id : location,1
64d56eed,minus normalized number..................0,1
0ff6e3fb,total of 1 ddr error(s) detected and corrected over 2487 seconds,1
31aff1c1,CE sym 29 at (ADDR) mask 0x40,1
f95528af,159 ddr error(s) detected and corrected on rank 0 symbol 29 over 2486 seconds,1
425d07c7,CE sym 19 at (ADDR) mask 0x20,1
b76af269,CE sym 11 at (ADDR) mask 0x04,1
f3461dae,CE sym 33 at (ADDR) mask 0x04,1
8ab866b7,1 tree receiver 1 in re-synch state event(s) (dcr 0x0185) detected over 244 seconds,1
84ace0f2,Kernel detected 35591540 integer alignment exceptions (35591533) iar (ADDR) dear (ADDR) (35591534) iar (ADDR) dear (ADDR) (35591535) iar (ADDR) dear (ADDR) (35591536) iar (ADDR) dear (ADDR) (35591537) iar (ADDR) dear (ADDR) (35591538) iar (ADDR) dear (ADDR) (35591539) iar (ADDR) dear (ADDR) (35591540) iar (ADDR) dear (ADDR),1
181446a3,PrepareForService shutting down Node card(mLctn(R10-M1-N2) mCardSernum(203231503833343000000000594c31304b34323934303257) mLp(FF : F2 : 9F : 16 : E0 : DA : 00 : 0D : 60 : E9 : 1F : 25) mIp(10.1.1.164) mType(4)) as part of Service Action 648,1
4335b7b0,1 ddr error(s) detected and corrected on rank 0 symbol 24 over 335 seconds,1
fc1826e0,CE sym 27 at (ADDR) mask 0x11,1
d3b93ae9,10736 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts 0 microseconds max time in a critical input interrupt.,1
c133e69c,10664 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts 0 microseconds max time in a critical input interrupt.,1
2be9edf6,10706 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts 0 microseconds max time in a critical input interrupt.,1
7734c388,10765 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts 0 microseconds max time in a critical input interrupt.,1
d5883129,10652 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts 0 microseconds max time in a critical input interrupt.,1
58005bde,1966 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts 0 microseconds max time in a critical input interrupt.,1
ef909aba,10663 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts 0 microseconds max time in a critical input interrupt.,1
d4b3138b,10766 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts 0 microseconds max time in a critical input interrupt.,1
f848d6c7,size of scratchpad portion of L3.........0 (0M),1
613fe2eb,10680 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts 0 microseconds max time in a critical input interrupt.,1
81462258,10616 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts 0 microseconds max time in a critical input interrupt.,1
e1aff5ef,10754 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts 0 microseconds max time in a critical input interrupt.,1
22959424,10668 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts 0 microseconds max time in a critical input interrupt.,1
946a06bc,10708 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts 0 microseconds max time in a critical input interrupt.,1
9263db3e,10640 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts 0 microseconds max time in a critical input interrupt.,1
803fd73e,10636 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts 0 microseconds max time in a critical input interrupt.,1
3cf699be,CE sym 4 at (ADDR) mask 0x10,1
1c7e4215,10710 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts 0 microseconds max time in a critical input interrupt.,1
a54b9701,Kernel detected 3830884 integer alignment exceptions (3830877) iar (ADDR) dear (ADDR) (3830878) iar (ADDR) dear (ADDR) (3830879) iar (ADDR) dear (ADDR) (3830880) iar (ADDR) dear (ADDR) (3830881) iar (ADDR) dear (ADDR) (3830882) iar (ADDR) dear (ADDR) (3830883) iar (ADDR) dear (ADDR) (3830884) iar (ADDR) dear (ADDR),1
c3e21067,Kernel detected 3747792 integer alignment exceptions (3747785) iar (ADDR) dear (ADDR) (3747786) iar (ADDR) dear (ADDR) (3747787) iar (ADDR) dear (ADDR) (3747788) iar (ADDR) dear (ADDR) (3747789) iar (ADDR) dear (ADDR) (3747790) iar (ADDR) dear (ADDR) (3747791) iar (ADDR) dear (ADDR) (3747792) iar (ADDR) dear (ADDR),1
a3790bf8,fpr29 = (ADDR) ffffffff ffffffff ffffffff,1
782c54e2,ciod : Error loading /g/g24/buber/Yunsic/BlueGene/partad.develf/taddriver.32.exe : program image too big 361544528 > 266076160,1
20fb3767,ciod : generated 128 core files for program /g/g24/germann2/SPaSM_static/SPaSM_mpi,1
09ff4e4b,total of 3 ddr error(s) detected and corrected over 8732 seconds,1
58b7753b,2 L3 EDRAM error(s) (dcr 0x0157) detected and corrected over 282 seconds,1
ebc2d039,total of 20 ddr error(s) detected and corrected over 22070 seconds,1
aefd23b8,ciod : Error reading message prefix on CioStream socket to 172.16.96.116 : 50288 Link has been severed,1
e40fba93,ciod : Error reading message prefix on CioStream socket to 172.16.96.116 : 49934 Link has been severed,1
3ecd74b1,5 ddr error(s) detected and corrected on rank 0 symbol 28 over 2946 seconds,1
d6cc866e,2 ddr error(s) detected and corrected on rank 0 symbol 34 over 2738 seconds,1
7938c8d8,ciod : Error loading /g/g0/spelce1/Tuned/SPaSM-base/rundir/SPaSM.baseline : invalid or missing program image Permission denied,1
8fd3f10e,2 ddr error(s) detected and corrected on rank 0 symbol 28 over 3365 seconds,1
8e3752c0,ciod : Error reading message prefix on CioStream socket to 172.16.96.116 : 56170 Link has been severed,1
01baf33a,ciod : Error reading message prefix on CioStream socket to 172.16.96.116 : 55929 Link has been severed,1
4bff1de2,ciod : LOGIN chdir(/p/gb1/stella/RAPTOR/2183) failed : Input/output error,1
9d8e3351,28 ddr error(s) detected and corrected on rank 0 symbol 21 over 11562 seconds,1
e77c84d5,ciod : Error loading /bgl/apps/SWL/stability/HPL/WORK/1501./hpl_DD : invalid or missing program image No such file or directory,1
17589e49,Kernel detected 3946290 integer alignment exceptions (3946283) iar (ADDR) dear (ADDR) (3946284) iar (ADDR) dear (ADDR) (3946285) iar (ADDR) dear (ADDR) (3946286) iar (ADDR) dear (ADDR) (3946287) iar (ADDR) dear (ADDR) (3946288) iar (ADDR) dear (ADDR) (3946289) iar (ADDR) dear (ADDR) (3946290) iar (ADDR) dear (ADDR),1
a94b1cdc,Kernel detected 4909176 integer alignment exceptions (4909169) iar (ADDR) dear (ADDR) (4909170) iar (ADDR) dear (ADDR) (4909171) iar (ADDR) dear (ADDR) (4909172) iar (ADDR) dear (ADDR) (4909173) iar (ADDR) dear (ADDR) (4909174) iar (ADDR) dear (ADDR) (4909175) iar (ADDR) dear (ADDR) (4909176) iar (ADDR) dear (ADDR),1
dfa73efb,Kernel detected 4898338 integer alignment exceptions (4898331) iar (ADDR) dear (ADDR) (4898332) iar (ADDR) dear (ADDR) (4898333) iar (ADDR) dear (ADDR) (4898334) iar (ADDR) dear (ADDR) (4898335) iar (ADDR) dear (ADDR) (4898336) iar (ADDR) dear (ADDR) (4898337) iar (ADDR) dear (ADDR) (4898338) iar (ADDR) dear (ADDR),1
892cfc82,Kernel detected 3945740 integer alignment exceptions (3945733) iar (ADDR) dear (ADDR) (3945734) iar (ADDR) dear (ADDR) (3945735) iar (ADDR) dear (ADDR) (3945736) iar (ADDR) dear (ADDR) (3945737) iar (ADDR) dear (ADDR) (3945738) iar (ADDR) dear (ADDR) (3945739) iar (ADDR) dear (ADDR) (3945740) iar (ADDR) dear (ADDR),1
60883b1d,Kernel detected 3486044 integer alignment exceptions (3486037) iar (ADDR) dear (ADDR) (3486038) iar (ADDR) dear (ADDR) (3486039) iar (ADDR) dear (ADDR) (3486040) iar (ADDR) dear (ADDR) (3486041) iar (ADDR) dear (ADDR) (3486042) iar (ADDR) dear (ADDR) (3486043) iar (ADDR) dear (ADDR) (3486044) iar (ADDR) dear (ADDR),1
6c0fa160,1 ddr error(s) detected and corrected on rank 0 symbol 9 over 986 seconds,1
ec1ff4d4,Kernel detected 3853444 integer alignment exceptions (3853437) iar (ADDR) dear (ADDR) (3853438) iar (ADDR) dear (ADDR) (3853439) iar (ADDR) dear (ADDR) (3853440) iar (ADDR) dear (ADDR) (3853441) iar (ADDR) dear (ADDR) (3853442) iar (ADDR) dear (ADDR) (3853443) iar (ADDR) dear (ADDR) (3853444) iar (ADDR) dear (ADDR),1
391b2db5,total of 5 ddr error(s) detected and corrected over 9108 seconds,1
e23712a0,ciod : Error loading /bgl/apps/SWL/stability/MDCASK/WORK/1383/inferno : invalid or missing program image Permission denied,1
840925b9,ciod : Error loading /p/gb1/stella/UMT2K/1372/umt2k_DD : invalid or missing program image Permission denied,1
35bec531,ciod : Error loading /bgl/apps/SWL/stability/NEWS05/news05_DD : invalid or missing program image Permission denied,1
090cf3db,ciod : Error loading /p/gb1/stella/UMT2K/1325/umt2k_DD : invalid or missing program image Permission denied,1
42c16daf,ciod : Error loading /p/gb1/stella/UMT2K/1369/umt2k_DD : invalid or missing program image Permission denied,1
8282e19f,ciod : Error loading /bgl/apps/SWL/stability/HPL/WORK/1498./hpl_DD : invalid or missing program image No such file or directory,1
95fc4946,ciod : Error loading /p/gb1/stella/SPPM/1322/sppm_DD : invalid or missing program image Permission denied,1
06fb22b2,10646 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts 0 microseconds max time in a critical input interrupt.,1
94240e30,10728 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts 0 microseconds max time in a critical input interrupt.,1
90dc2f6f,10660 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts 0 microseconds max time in a critical input interrupt.,1
94bfd997,iar 00106448 dear 0246dacc,1
069fc97c,iar 00106274 dear 0246da8c,1
65609425,CE sym 15 at (ADDR) mask 0x02,1
4d4a7e46,2 ddr errors(s) detected and corrected on rank 0 symbol 4 bit 4,1
4c260155,CE sym 6 at (ADDR) mask 0x02,1
e8a1ed5d,3 L3 EDRAM error(s) (dcr 0x0157) detected and corrected,1
34ddce90,CE sym 9 at (ADDR) mask 0x40,1
9eb6435d,5 torus receiver z+ input pipe error(s) (dcr 0x02f0) detected and corrected,1
1bcfdacb,iar 00113890 dear 0fee9c3c,1
34037f3f,iar 00106288 dear 02f7a0fc,1
483279ef,iar 00106448 dear 0246dbec,1
dc9ca0da,iar 00106448 dear 0246db5c,1
2994ba85,iar 00106448 dear 0246dbbc,1
8704842d,5302707 floating point alignment exceptions,1
4a77035d,iar 00106c0c dear 0246de1c,1
9fb1fef7,iar 00106b98 dear 0246dd9c,1
50ff33b8,iar 00106ba0 dear 0246de3c,1
7b502158,iar 00106204 dear 02f75edc,1
a2421bb0,CE sym 21 at (ADDR) mask 0x01,1
b556a601,CE sym 34 at (ADDR) mask 0x80,1
a9969d33,2 ddr errors(s) detected and corrected on rank 0 symbol 18 bit 6,1
9bd7bd85,iar 00105e88 dear 02f6436c,1
80f55d04,iar 00105e84 dear 0244f29c,1
eb80ad74,iar 00106298 dear 02f7a18c,1
d3a76da8,ciod : generated 128 core files for program /g/g24/germann2/BGL-demo/SPaSM_mpi,1
0f42b899,iar 001061b4 dear 024701dc,1
b4a1ed0b,iar 00105e84 dear 024701dc,1
400b21f9,iar 001061e8 dear 0247018c,1
ea6e10c0,iar 001061b4 dear 024701ac,1
ae2fafb4,19220208 floating point alignment exceptions,1
b4e079eb,Error receiving packet on tree network expecting type 57 instead of type 3 (softheader = 00589370 90990003 00000002 00000000) PSR0 = 00001f01 PSR1 = 00000000 PRXF = 00000002 PIXF = 00000007,1
26ef0ae6,iar 00106200 dear 0247016c,1
736dd9bf,488205 floating point alignment exceptions,1
4d3c411c,ciod : generated 128 core files for program /bgl/apps/followup/SPaSM_static/SPaSM_mpi.new_comp,1
3b65eee7,1 ddr errors(s) detected and corrected on rank 0 symbol 8 bit 7,1
1037ad5d,dbcr0 = (ADDR) dbsr = (ADDR) ccr0 = (ADDR),1
a51d0c5d,ciod : Error reading message prefix on CioStream socket to 172.16.96.116 : 41534 Link has been severed,1
69b4ff43,ciod : Error reading message prefix on CioStream socket to 172.16.96.116 : 54780 Link has been severed,1
1c04c516,ciod : Error reading message prefix on CioStream socket to 172.16.96.116 : 60243 Link has been severed,1
a6f7d02d,ciod : Error reading message prefix on CioStream socket to 172.16.96.116 : 47189 Link has been severed,1
af8aafa3,r24 = (ADDR) r25 = (ADDR) r26 = (ADDR) r27 = (ADDR),1
232e9e02,CE sym 14 at (ADDR) mask 0x04,1
9e4d32d7,13 tree receiver 1 in re-synch state event(s) (dcr 0x0185) detected over 4562 seconds,1
f0495164,CE sym 1 at (ADDR) mask 0x02,1
9c7c9c13,10700 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts 0 microseconds max time in a critical input interrupt.,1
c919ecce,10655 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts 0 microseconds max time in a critical input interrupt.,1
593e7065,10650 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts 0 microseconds max time in a critical input interrupt.,1
04a93369,10674 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts 0 microseconds max time in a critical input interrupt.,1
e32e3def,10692 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts 0 microseconds max time in a critical input interrupt.,1
d65f0d54,Node card VPD check : U01 node in processor card slot J05 do not match. VPD ecid 04D37DF2DE7BFFFF0D081AF0DAD2 found 04DD80740E2FFFFF0A0C19D0CEBD,1
1f511a42,ciod : Error loading /bgl/apps/swl-prep/rky-swl/MPI-PERF/IMB/perf_tests/IMB-MPI1.5124KB : invalid or missing program image No such file or directory,1
89661e64,ciod : Error reading message prefix on CioStream socket to 172.16.96.116 : 41587 Connection reset by peer,1
bfba40fb,ciod : Error reading message prefix on CioStream socket to 172.16.96.116 : 53387 Connection reset by peer,1
eed597ae,Error receiving packet on tree network expecting type 57 instead of type 3 (softheader = 00ce22e8 e6200003 00000002 00000000) PSR0 = 00001f01 PSR1 = 00000000 PRXF = 00000002 PIXF = 00000007,1
11fd8e65,Error receiving packet on tree network expecting type 57 instead of type 3 (softheader = 00ce22e8 e6200003 00000002 00000000) PSR0 = 20021f01 PSR1 = 00000000 PRXF = 00000002 PIXF = 00000007,1
383b4354,ciod : generated 128 core files for program /bgl/apps/followup/SPaSM_static/SPaSM_mpi.rel2,1
60250628,Node card VPD check : U11 node in processor card slot J04 do not match. VPD ecid 04D58088CB2FFFFF08031C104CE9 found 04CA80D8012FFFFF08061A8094CB,1
6c032005,Node card VPD check : U11 node in processor card slot J10 do not match. VPD ecid 07570DD8002FFFFF09031B7090E2 found 04D480D8482FFFFF0A071BA052DE,1
afc761ae,Error receiving packet on tree network expecting type 57 instead of type 3 (softheader = 009756d5 8bfa0003 00000002 00000000) PSR0 = 20021f01 PSR1 = 00000000 PRXF = 00000002 PIXF = 00000007,1
70154512,ciod : Error reading message prefix on CioStream socket to 172.16.96.116 : 41060 Connection timed out,1
9d97dfe0,ciod : Error loading /bgl/apps/followup/SPaSM_static/SPaSM.460-1115 : invalid or missing program image Permission denied,1
58441c45,26741629 torus sender z- retransmission error(s) (dcr 0x02f9) detected and corrected over 268 seconds,1
73ddae2d,CE sym 28 at (ADDR) mask 0x20,1
c17e917f,Lustre mount FAILED : bglio78 : block_id : location,1
77609b12,ciod : Error reading message prefix on CioStream socket to 172.16.96.116 : 41554 Connection timed out,1
5e82b8ca,ciod : Error reading message prefix on CioStream socket to 172.16.96.116 : 52839 Connection reset by peer,1
3b6b2dec,ciod : Error reading message prefix on CioStream socket to 172.16.96.116 : 52930 Connection reset by peer,1
0b57df41,18507114 torus sender z- retransmission error(s) (dcr 0x02f9) detected and corrected over 198 seconds,1
382bc7c7,CE sym 6 at (ADDR) mask 0x40,1
f26081b7,ciod : generated 128 core files for program /g/g24/germann2/SPaSM_mini/MEAM/r13,1
07d9ed29,1 torus receiver y+ input pipe error(s) (dcr 0x02ee) detected and corrected,1
eb2ffd3f,Node card VPD check : U01 node in processor card slot J14 do not match. VPD ecid 074C04C10F7BFFFF08051AE08ED2 found 04C180A5D12FFFFF05081BD088E2,1
bfb91de3,1 ddr errors(s) detected and corrected on rank 0 symbol 3 bit 6,1
bc3d9fdc,Node card VPD check : U11 node in processor card slot J16 do not match. VPD ecid 04DF80A7942FFFFF0C081AE08CD2 found 0000000000000000000000000000,1
fc539c4c,Node card status : ALERT 0 ALERT 1 ALERT 2 ALERT 3 is (are) active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD is asserted. PGOOD error latch is clear. MPGOOD is OK. MPGOOD error latch is clear. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,1
12c46e92,NodeCard is not fully functional,1
723939fe,New ido chip inserted into the database : FF : F2 : 9F : 16 : BF : 6C : 00 : 0D : 60 : E9 : 40 : 93 ip = 10.5.0.46 v = 13 t = 4,1
